iter	Logloss
2926	0.2263811876
2927	0.2263342366
2928	0.2262610768
2929	0.2261879519
2930	0.2260954008
2931	0.2260412276
2932	0.2259878169
2933	0.2259408881
2934	0.2258492062
2935	0.2258030723
2936	0.2257114326
2937	0.2256590153
2938	0.2256039232
2939	0.2255381048
2940	0.2254448012
2941	0.2253531714
2942	0.225298956
2943	0.2252528841
2944	0.2252005587
2945	0.2251430502
2946	0.2250863388
2947	0.2249948531
2948	0.2249405831
2949	0.2248882055
2950	0.2248161236
2951	0.224770094
2952	0.2247176742
2953	0.22466026
2954	0.2245695417
2955	0.2245048682
2956	0.2244132807
2957	0.2243672584
2958	0.2243148883
2959	0.224241058
2960	0.2241521627
2961	0.2240607192
2962	0.2240033001
2963	0.2239117622
2964	0.2238579119
2965	0.2238037884
2966	0.223750559
2967	0.2236582289
2968	0.2236058811
2969	0.223553588
2970	0.2234621271
2971	0.223369807
2972	0.2232801318
2973	0.2232278213
2974	0.2231631229
2975	0.2231108844
2976	0.2230544214
2977	0.2230021531
2978	0.2229472448
2979	0.2229031175
2980	0.2228590846
2981	0.2228008409
2982	0.2227495387
2983	0.2226783683
2984	0.2226342931
2985	0.2225893686
2986	0.2225174258
2987	0.222451965
2988	0.2224078874
2989	0.222354725
2990	0.2223016769
2991	0.2222129355
2992	0.2221483092
2993	0.2220773498
2994	0.2220332697
2995	0.221942847
2996	0.2218541925
2997	0.2217822249
2998	0.2217267975
2999	0.2216549267
3000	0.2215644742
3001	0.2214952086
3002	0.2214233453
3003	0.221372125
3004	0.2212835078
3005	0.2212107231
3006	0.2211667125
3007	0.2211210504
3008	0.2210697532
3009	0.2209812179
3010	0.2209290316
3011	0.2208580871
3012	0.2208036457
3013	0.2207150161
3014	0.2206246207
3015	0.2205563957
3016	0.2205052574
3017	0.2204342435
3018	0.2203724782
3019	0.2203204309
3020	0.2202651178
3021	0.2202130357
3022	0.2201594387
3023	0.2200950409
3024	0.2200387592
3025	0.2199867095
3026	0.219917655
3027	0.2198541835
3028	0.2197674438
3029	0.2197153792
3030	0.2196714679
3031	0.2196194728
3032	0.2195309897
3033	0.2194674487
3034	0.2193789681
3035	0.2193351164
3036	0.219266129
3037	0.2192125916
3038	0.2191499894
3039	0.2190782825
3040	0.2189898963
3041	0.2189371437
3042	0.2188861743
3043	0.2188341742
3044	0.2187904194
3045	0.2187028478
3046	0.2186518411
3047	0.2185828015
3048	0.2185147827
3049	0.2184604108
3050	0.2183978036
3051	0.2183459327
3052	0.2183022027
3053	0.2182520851
3054	0.2181987216
3055	0.2181111525
3056	0.2180577144
3057	0.2179879223
3058	0.2179345166
3059	0.2178470517
3060	0.2178033392
3061	0.2177361622
3062	0.2176924894
3063	0.2176244458
3064	0.2175743058
3065	0.2175136954
3066	0.2174494912
3067	0.217407614
3068	0.2173575014
3069	0.2173147922
3070	0.2172505061
3071	0.2171648393
3072	0.2171139245
3073	0.2170265019
3074	0.2169391538
3075	0.2168721234
3076	0.2168220306
3077	0.2167802081
3078	0.2166927929
3079	0.2166221961
3080	0.2165374979
3081	0.2164501399
3082	0.2163985471
3083	0.2163468798
3084	0.2162845011
3085	0.2162408655
3086	0.2161570316
3087	0.216107145
3088	0.2160401667
3089	0.2159722075
3090	0.2159189557
3091	0.2158681427
3092	0.2158058137
3093	0.2157388826
3094	0.215678302
3095	0.2156151136
3096	0.215548118
3097	0.2154608344
3098	0.215418222
3099	0.2153335114
3100	0.2152845611
3101	0.2152328839
3102	0.2151650339
3103	0.215078709
3104	0.2150117879
3105	0.2149585709
3106	0.2148739969
3107	0.2147885561
3108	0.2147262792
3109	0.2146416406
3110	0.2145794332
3111	0.2145189717
3112	0.2144682979
3113	0.2144060433
3114	0.2143528908
3115	0.2142692432
3116	0.2142070656
3117	0.2141401644
3118	0.2140564894
3119	0.213971143
3120	0.2139035016
3121	0.21385625
3122	0.2137931759
3123	0.213751547
3124	0.2136679664
3125	0.2136181816
3126	0.2135336772
3127	0.2134911964
3128	0.2134513905
3129	0.2133660267
3130	0.213297464
3131	0.2132475649
3132	0.2131826878
3133	0.2130973314
3134	0.2130137458
3135	0.2129284665
3136	0.2128805742
3137	0.2128380363
3138	0.2127902011
3139	0.2127048572
3140	0.2126659006
3141	0.2126225655
3142	0.2125390843
3143	0.2124547313
3144	0.2124016881
3145	0.2123376603
3146	0.2122532775
3147	0.2122117455
3148	0.2121620377
3149	0.2120785813
3150	0.2120274082
3151	0.2119794935
3152	0.2119298652
3153	0.2118777931
3154	0.2117952233
3155	0.2117474005
3156	0.2116621261
3157	0.2116142636
3158	0.2115646775
3159	0.2115176544
3160	0.2114575232
3161	0.2113990138
3162	0.211350359
3163	0.2112819205
3164	0.2112161989
3165	0.2111327897
3166	0.2110849271
3167	0.2110329668
3168	0.2109859958
3169	0.2109340876
3170	0.2108516023
3171	0.210798651
3172	0.2107509722
3173	0.2107039988
3174	0.2106608301
3175	0.2105792339
3176	0.2104967485
3177	0.2104135479
3178	0.2103478064
3179	0.2103010118
3180	0.2102194875
3181	0.2101575633
3182	0.210110637
3183	0.2100273867
3184	0.2099681298
3185	0.2099204734
3186	0.2098709717
3187	0.2097894674
3188	0.2097070962
3189	0.2096247599
3190	0.2095423018
3191	0.2094608496
3192	0.2094194988
3193	0.2093557219
3194	0.2092982829
3195	0.2092488781
3196	0.2091674209
3197	0.2090851615
3198	0.2090028152
3199	0.2089389836
3200	0.2088789716
3201	0.2088298947
3202	0.2087484101
3203	0.2086661309
3204	0.2085847408
3205	0.2085425928
3206	0.2084843839
3207	0.2084439471
3208	0.2083957965
3209	0.2083536759
3210	0.2083077952
3211	0.2082674926
3212	0.2082271526
3213	0.2081868201
3214	0.2081399933
3215	0.2080570062
3216	0.2080120693
3217	0.2079298521
3218	0.2078848928
3219	0.2078322967
3220	0.2077749992
3221	0.2077168077
3222	0.2076684957
3223	0.2076112305
3224	0.2075290084
3225	0.207483237
3226	0.2074365641
3227	0.2073972101
3228	0.207337377
3229	0.2072979311
3230	0.2072521423
3231	0.2072064703
3232	0.2071474766
3233	0.2070857435
3234	0.2070285728
3235	0.2069891766
3236	0.2069480618
3237	0.2068991164
3238	0.2068524063
3239	0.2067862029
3240	0.2067396541
3241	0.206694901
3242	0.2066313699
3243	0.2065928231
3244	0.2065430234
3245	0.206486019
3246	0.2064233546
3247	0.2063652873
3248	0.2062841331
3249	0.2062448462
3250	0.2061876828
3251	0.2061065411
3252	0.2060600594
3253	0.2060029606
3254	0.2059627523
3255	0.2058824822
3256	0.2058208237
3257	0.2057582612
3258	0.2056797966
3259	0.2056387588
3260	0.205599467
3261	0.2055210446
3262	0.2054593712
3263	0.2054201911
3264	0.2053622057
3265	0.2053149218
3266	0.2052347511
3267	0.2051964551
3268	0.2051571459
3269	0.2050770447
3270	0.2050162728
3271	0.2049752871
3272	0.2048969219
3273	0.204850475
3274	0.2047888984
3275	0.2047433158
3276	0.2046798468
3277	0.2046174034
3278	0.2045695335
3279	0.2045286273
3280	0.2044797639
3281	0.2044015179
3282	0.2043444688
3283	0.20428662
3284	0.2042484159
3285	0.20416827
3286	0.204129234
3287	0.2040901035
3288	0.2040330544
3289	0.203954796
3290	0.2038756063
3291	0.2037973627
3292	0.2037357738
3293	0.2036879758
3294	0.2036392887
3295	0.2035592521
3296	0.2035147647
3297	0.2034363896
3298	0.2033749868
3299	0.2033134972
3300	0.2032753453
3301	0.2032184427
3302	0.2031698773
3303	0.2031136851
3304	0.2030515025
3305	0.2029749776
3306	0.2029181172
3307	0.2028391411
3308	0.2028027823
3309	0.2027572816
3310	0.2026774362
3311	0.2026168853
3312	0.202574196
3313	0.2025173555
3314	0.2024374033
3315	0.2023823907
3316	0.2023355886
3317	0.2022966271
3318	0.2022193372
3319	0.2021394869
3320	0.2020826514
3321	0.202006263
3322	0.2019673362
3323	0.20191965
3324	0.201864707
3325	0.2018169984
3326	0.2017388841
3327	0.2016849145
3328	0.2016299839
3329	0.2015918791
3330	0.2015369609
3331	0.2014925803
3332	0.2014153823
3333	0.2013711532
3334	0.2013098622
3335	0.2012718047
3336	0.2011954958
3337	0.2011406049
3338	0.2010962963
3339	0.2010190959
3340	0.2009578819
3341	0.2008806765
3342	0.2008340334
3343	0.2007577618
3344	0.2007020811
3345	0.2006544123
3346	0.2006155476
3347	0.2005598967
3348	0.2005227705
3349	0.2004448473
3350	0.2003908629
3351	0.2003350059
3352	0.2002765313
3353	0.2001994525
3354	0.200124152
3355	0.2000854065
3356	0.2000402237
3357	0.1999926046
3358	0.1999484027
3359	0.1998890489
3360	0.1998510609
3361	0.1998036504
3362	0.1997274384
3363	0.1996514226
3364	0.1995918974
3365	0.1995298763
3366	0.1994537339
3367	0.1994062439
3368	0.1993674984
3369	0.1993154412
3370	0.1992711698
3371	0.199210152
3372	0.1991653144
3373	0.1990884269
3374	0.1990291327
3375	0.198987628
3376	0.1989310558
3377	0.1988708973
3378	0.1988188401
3379	0.198781088
3380	0.1987050598
3381	0.1986289918
3382	0.1985538676
3383	0.1985000943
3384	0.1984249229
3385	0.1983871609
3386	0.1983439351
3387	0.1982865135
3388	0.19823276
3389	0.1981853545
3390	0.1981430749
3391	0.1980883976
3392	0.1980133504
3393	0.1979586507
3394	0.1979012613
3395	0.1978402237
3396	0.1977946435
3397	0.1977364024
3398	0.197699671
3399	0.1976236254
3400	0.1975485583
3401	0.1975053822
3402	0.1974613269
3403	0.1974076976
3404	0.1973613153
3405	0.1973166267
3406	0.1972702146
3407	0.1972271254
3408	0.19716612
3409	0.1971123566
3410	0.1970669553
3411	0.1970229447
3412	0.1969488238
3413	0.1968738412
3414	0.1968202119
3415	0.1967637787
3416	0.1967198327
3417	0.1966448923
3418	0.1965930114
3419	0.1965562602
3420	0.1964813719
3421	0.1964382231
3422	0.1963633448
3423	0.1962902074
3424	0.196246167
3425	0.1961721679
3426	0.1961300274
3427	0.196076567
3428	0.1960247258
3429	0.1959870184
3430	0.1959458316
3431	0.1958710402
3432	0.1958334545
3433	0.1957611392
3434	0.1957076887
3435	0.1956345836
3436	0.195588395
3437	0.1955356399
3438	0.1954821323
3439	0.1954090769
3440	0.1953482479
3441	0.1953134115
3442	0.1952758804
3443	0.1952313458
3444	0.1951894139
3445	0.1951313491
3446	0.195074213
3447	0.1950384602
3448	0.1950019176
3449	0.1949297413
3450	0.1948725631
3451	0.194815514
3452	0.1947789043
3453	0.1947432583
3454	0.1946869443
3455	0.1946431349
3456	0.1945701987
3457	0.1945281302
3458	0.1944552312
3459	0.1944186315
3460	0.1943597247
3461	0.1942867637
3462	0.1942137678
3463	0.1941408341
3464	0.1940988675
3465	0.194025976
3466	0.1939807658
3467	0.1939077651
3468	0.19383579
3469	0.1937611649
3470	0.1937049304
3471	0.1936320812
3472	0.1935893272
3473	0.1935366988
3474	0.193480581
3475	0.1934449822
3476	0.1934031546
3477	0.1933629438
3478	0.1933274195
3479	0.193282192
3480	0.1932102914
3481	0.1931674654
3482	0.1931232835
3483	0.1930822283
3484	0.1930352648
3485	0.1929792215
3486	0.1929072713
3487	0.1928362325
3488	0.1927774201
3489	0.192724136
3490	0.1926726053
3491	0.1926015442
3492	0.1925597613
3493	0.1925242345
3494	0.1924841255
3495	0.19242729
3496	0.1923721557
3497	0.192300347
3498	0.1922434345
3499	0.1921937267
3500	0.1921511094
3501	0.1921110948
3502	0.1920541972
3503	0.1919833049
3504	0.1919399848
3505	0.1918958525
3506	0.1918223401
3507	0.1917886337
3508	0.1917372098
3509	0.1916981166
3510	0.1916617503
3511	0.1916177819
3512	0.1915468425
3513	0.1915131484
3514	0.1914690559
3515	0.1914158935
3516	0.1913441519
3517	0.1913032507
3518	0.191247354
3519	0.1911764815
3520	0.1911047275
3521	0.1910507133
3522	0.1909779757
3523	0.1909071828
3524	0.1908511942
3525	0.19079529
3526	0.1907237048
3527	0.1906892334
3528	0.190649266
3529	0.1906051685
3530	0.1905594642
3531	0.1904894859
3532	0.1904550766
3533	0.1904037272
3534	0.1903338855
3535	0.1902779688
3536	0.1902267014
3537	0.190183575
3538	0.1901492427
3539	0.1900793339
3540	0.1900362323
3541	0.1899936944
3542	0.1899229959
3543	0.1898799638
3544	0.1898259396
3545	0.1897915502
3546	0.1897499859
3547	0.1897110815
3548	0.1896570424
3549	0.1896004577
